,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1687,35612947,0.86,False,Bos en Lommer,52.3752,4.84719,Entire home/apt,2,1.0,1.0,11,96.0,1,15,True,0,0,5.0,False,48.0,96.0,0.05,0.1,0.17,4.99,1.0,645.0
1688,35628530,0.29,False,Bos en Lommer,52.38087,4.84922,Entire home/apt,4,4.0,5.0,14,189.0,3,1125,True,0,0,5.0,False,47.25,567.0,0.08,0.13,0.2,4.99,1.0,645.0
1689,35632302,0.99,False,Oud-Oost,52.36181,4.9194,Hotel room,2,1.0,1.0,12,195.0,1,1125,True,22,0,4.39,True,97.5,195.0,0.07,0.15,0.23,4.99,1.0,695.0
1690,35632344,0.99,False,Oud-Oost,52.36192,4.91966,Private room,4,1.0,4.0,11,346.0,1,1125,True,25,1,4.6,True,86.5,346.0,0.09,0.23,0.28,4.99,1.0,775.0
1691,35634457,0.63,False,Zuid,52.35122,4.84653,Entire home/apt,2,2.0,1.0,4,165.0,3,21,True,0,0,5.0,False,82.5,495.0,0.07,0.18,0.18,4.99,1.0,775.0
1692,35637048,0.5,False,Oostelijk Havengebied - Indische Buurt,52.3611,4.94256,Entire home/apt,4,2.0,2.0,9,200.0,28,1111,True,0,0,5.0,False,50.0,5600.0,0.08,0.24,0.22,4.99,1.0,775.0
1693,35644860,0.67,False,De Baarsjes - Oud-West,52.36628,4.86292,Entire home/apt,5,3.0,3.0,7,180.0,5,1125,True,0,0,5.0,False,36.0,900.0,0.08,0.21,0.2,4.99,1.0,625.0
1694,35659168,1.0,False,Noord-Oost,52.39631,4.92445,Entire home/apt,5,4.0,4.0,9,180.0,4,14,True,0,0,4.67,False,36.0,720.0,0.06,0.27,0.15,4.99,1.0,625.0
1695,35693822,0.75,False,De Baarsjes - Oud-West,52.36969,4.86904,Entire home/apt,4,2.0,3.0,8,195.0,6,7,True,0,0,5.0,False,48.75,1170.0,0.08,0.16,0.21,4.99,1.0,625.0
1696,35724107,0.0,False,De Pijp - Rivierenbuurt,52.35745,4.89476,Entire home/apt,2,1.0,1.0,6,198.0,5,35,True,0,0,5.0,False,99.0,990.0,0.06,0.18,0.25,4.99,1.0,660.0
1697,35764214,0.8300000000000001,False,De Baarsjes - Oud-West,52.37036,4.85032,Entire home/apt,2,2.0,4.0,9,124.0,3,1125,True,0,0,5.0,False,62.0,372.0,0.05,0.19,0.17,4.99,1.0,675.0
1698,35822324,0.49,False,De Pijp - Rivierenbuurt,52.35459,4.90052,Entire home/apt,5,3.0,5.0,4,200.0,2,1125,True,0,2,4.73,False,40.0,400.0,0.07,0.19,0.28,4.99,1.0,660.0
1699,35825085,0.64,False,De Pijp - Rivierenbuurt,52.3547,4.88684,Entire home/apt,3,1.0,1.0,5,140.0,4,30,True,0,0,4.8,True,46.67,560.0,0.06,0.12,0.15,4.99,1.0,625.0
1700,35826322,0.88,False,Centrum-West,52.37364,4.89877,Entire home/apt,2,1.0,1.0,16,350.0,3,1125,True,29,0,5.0,True,175.0,1050.0,0.1,0.22,0.24,4.99,1.0,625.0
1701,35855405,0.99,False,Oud-Oost,52.35962,4.91985,Private room,4,1.0,4.0,18,404.0,1,1125,True,26,2,4.29,True,101.0,404.0,0.14,0.21,0.24,10.99,1.0,625.0
1702,35859555,0.28,False,Centrum-West,52.37113,4.87501,Private room,4,2.0,3.0,10,180.0,1,1125,True,7,1,4.41,True,45.0,180.0,0.08,0.19,0.25,4.99,1.0,660.0
1703,35860119,1.0,False,De Baarsjes - Oud-West,52.37137,4.87358,Private room,4,2.0,3.0,10,192.0,1,1125,True,3,1,4.0,True,48.0,192.0,0.07,0.22,0.23,4.99,1.0,675.0
1704,35889138,0.65,True,Zuid,52.34998,4.84919,Private room,2,1.0,1.0,8,100.0,3,6,True,0,5,4.83,False,50.0,300.0,0.07,0.12,0.19,4.99,1.0,660.0
1705,35925638,0.58,False,Geuzenveld - Slotermeer,52.37552,4.82061,Entire home/apt,4,3.0,4.0,5,190.0,3,14,True,0,0,5.0,False,47.5,570.0,0.07,0.16,0.18,4.99,1.0,625.0
1706,35927687,0.99,False,Oud-Oost,52.36054,4.91984,Shared room,1,1.0,2.0,1,72.0,1,1125,True,27,4,4.26,True,72.0,72.0,0.09,0.12,0.17,2.99,1.0,625.0
1707,36090396,1.0,False,Gaasperdam - Driemond,52.29125,4.97029,Entire home/apt,4,3.0,3.0,1,115.0,4,10,True,0,0,5.0,True,28.75,460.0,0.06,0.16,0.18,4.99,1.0,625.0
1708,36111700,0.6900000000000001,False,Buitenveldert - Zuidas,52.335,4.87115,Entire home/apt,2,1.0,1.0,6,125.0,3,1125,True,5,0,4.5,False,62.5,375.0,0.08,0.14,0.21,4.99,1.0,675.0
1709,36143549,1.0,False,De Baarsjes - Oud-West,52.36769,4.86749,Entire home/apt,2,1.0,1.0,7,180.0,3,1125,True,1,0,5.0,False,90.0,540.0,0.06,0.11,0.21,4.99,1.0,660.0
1710,36256397,0.43999999999999995,False,Centrum-Oost,52.36838,4.93196,Entire home/apt,2,1.0,1.0,3,100.0,8,14,True,0,0,5.0,False,50.0,800.0,0.06,0.12,0.2,4.99,1.0,660.0
1711,36258613,0.41,False,Zuid,52.34626,4.86105,Entire home/apt,2,1.0,1.0,2,165.0,5,35,True,0,1,4.93,False,82.5,825.0,0.08,0.11,0.15,4.99,1.0,675.0
1712,36259851,0.33,False,Noord-West,52.41209,4.90662,Entire home/apt,6,3.0,3.0,8,240.0,3,14,True,0,0,4.5,False,40.0,720.0,0.09,0.16,0.21,4.99,0.0,675.0
1713,36291783,1.0,False,Westerpark,52.37454,4.87386,Entire home/apt,2,1.0,1.0,10,250.0,5,1125,True,0,0,0.0,False,125.0,1250.0,0.12,0.28,0.21,4.99,0.0,660.0
1714,36301731,0.78,False,Zuid,52.35491,4.88664,Entire home/apt,2,1.0,1.0,10,229.0,2,1125,True,3,3,4.95,False,114.5,458.0,0.11,0.19,0.25,4.99,0.0,625.0
1715,36309359,0.71,False,Oud-Noord,52.38581,4.91543,Entire home/apt,4,1.0,1.0,6,115.0,3,1125,True,0,0,5.0,False,28.75,345.0,0.06,0.14,0.17,4.99,0.0,625.0
1716,36310632,0.77,False,Centrum-Oost,52.36312,4.89964,Entire home/apt,2,1.0,1.0,7,135.0,3,30,True,0,0,4.9,True,67.5,405.0,0.05,0.15,0.19,4.99,0.0,625.0
1717,36342920,0.8099999999999999,False,Centrum-West,52.3826,4.88612,Shared room,4,1.0,3.0,13,325.0,2,90,True,4,1,4.75,False,81.25,650.0,0.09,0.23,0.18,4.99,0.0,675.0
1718,36346375,0.5,False,De Baarsjes - Oud-West,52.362331,4.855101,Entire home/apt,2,2.0,3.0,2,125.0,4,7,True,0,0,5.0,False,62.5,500.0,0.07,0.06,0.15,4.99,0.0,675.0
1719,36347815,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36222,4.93954,Entire home/apt,2,1.0,1.0,10,246.0,4,9,True,14,0,4.33,False,123.0,984.0,0.04,0.18,0.23,4.99,0.0,660.0
1720,36377994,0.8800000000000001,True,Centrum-Oost,52.37309,4.90847,Private room,3,1.0,2.0,10,125.0,3,1125,True,3,6,4.95,True,41.67,375.0,0.05,0.17,0.18,4.99,0.0,625.0
1721,36445013,0.96,True,Oud-Noord,52.3832,4.91855,Private room,2,1.0,1.0,5,96.0,1,1125,True,11,4,4.91,False,48.0,96.0,0.05,0.09,0.14,4.99,0.0,660.0
1722,36469116,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.35777,4.89443,Entire home/apt,2,1.0,1.0,6,150.0,3,14,True,1,0,4.94,True,75.0,450.0,0.07,0.17,0.23,4.99,0.0,675.0
1723,36556540,0.87,False,Centrum-West,52.3805,4.89165,Entire home/apt,4,2.0,2.0,8,200.0,3,7,True,0,0,4.88,False,50.0,600.0,0.1,0.16,0.22,4.99,0.0,625.0
1724,36559163,0.52,False,De Pijp - Rivierenbuurt,52.35319,4.90012,Entire home/apt,2,1.0,1.0,8,220.0,3,1125,True,5,0,4.9,False,110.0,660.0,0.09,0.16,0.18,4.99,0.0,625.0
1725,36561057,0.74,False,De Pijp - Rivierenbuurt,52.35183,4.90542,Entire home/apt,4,4.0,4.0,12,295.0,3,1125,True,0,2,5.0,False,73.75,885.0,0.08,0.18,0.26,4.99,0.0,625.0
1726,36561668,1.0,True,Centrum-West,52.37938,4.88802,Entire home/apt,2,1.0,2.0,3,121.0,2,5,True,3,4,4.98,False,60.5,242.0,0.06,0.11,0.14,4.99,0.0,660.0
1727,36617193,0.8700000000000001,False,Oud-Noord,52.39307,4.91407,Entire home/apt,2,1.0,1.0,10,165.0,3,1125,True,0,0,5.0,False,82.5,495.0,0.09,0.16,0.19,4.99,0.0,675.0
1728,36617492,1.0,False,De Baarsjes - Oud-West,52.37212,4.85364,Private room,3,1.0,2.0,2,70.0,3,1125,True,0,0,3.5500000000000003,True,23.33,210.0,0.04,0.13,0.16,2.99,0.0,660.0
1729,36711377,0.18999999999999997,False,Centrum-West,52.37089,4.88412,Entire home/apt,2,1.0,1.0,5,294.0,3,365,True,14,0,4.8,False,147.0,882.0,0.08,0.2,0.13,4.99,0.0,625.0
1730,36732140,1.0,True,Watergraafsmeer,52.35536,4.93027,Private room,2,1.0,2.0,1,95.0,4,15,True,5,1,4.87,True,47.5,380.0,0.05,0.12,0.17,4.99,0.0,625.0
1731,36756084,0.8,False,Slotervaart,52.34783,4.83652,Entire home/apt,4,2.0,2.0,7,200.0,3,14,True,0,0,4.82,False,50.0,600.0,0.12,0.15,0.24,4.99,0.0,660.0
1732,36760602,1.0,False,De Baarsjes - Oud-West,52.36465,4.86315,Entire home/apt,2,1.0,1.0,9,250.0,10,1125,True,0,0,4.83,True,125.0,2500.0,0.12,0.23,0.18,4.99,0.0,675.0
1733,36784801,0.86,False,Westerpark,52.38827,4.88625,Entire home/apt,4,2.0,2.0,14,240.0,3,7,True,2,0,5.0,True,60.0,720.0,0.11,0.2,0.23,4.99,0.0,675.0
1734,36790110,1.0,False,Westerpark,52.37507,4.87408,Entire home/apt,2,1.0,1.0,6,109.0,3,120,True,0,0,5.0,True,54.5,327.0,0.07,0.19,0.17,4.99,0.0,660.0
1735,36796300,0.6599999999999999,False,De Pijp - Rivierenbuurt,52.35702,4.90286,Entire home/apt,6,3.0,3.0,11,299.0,4,14,True,2,1,5.0,True,49.83,1196.0,0.09,0.19,0.19,4.99,0.0,370.0
1736,36803582,1.0,False,Noord-West,52.41869,4.87983,Entire home/apt,4,2.0,2.0,6,160.0,3,1125,True,0,0,5.0,False,40.0,480.0,0.1,0.15,0.22,4.99,0.0,370.0
1737,36825895,0.7300000000000001,False,De Pijp - Rivierenbuurt,52.35373,4.90195,Entire home/apt,2,1.0,1.0,3,107.0,3,21,True,0,0,4.91,False,53.5,321.0,0.04,0.17,0.16,4.99,0.0,370.0
1738,36863216,0.99,False,Oud-Oost,52.3536,4.91438,Hotel room,1,1.0,1.0,11,234.0,1,1125,True,14,0,4.68,True,234.0,234.0,0.07,0.21,0.3,4.99,0.0,660.0
1739,36863220,0.99,False,Oud-Oost,52.35389,4.91425,Hotel room,1,1.0,1.0,12,243.0,1,1125,True,4,0,4.5,True,243.0,243.0,0.09,0.2,0.21,4.99,0.0,420.0
1740,36869704,0.56,False,De Baarsjes - Oud-West,52.36637,4.86799,Entire home/apt,2,1.0,1.0,14,210.0,3,15,True,0,1,4.85,False,105.0,630.0,0.1,0.12,0.23,4.99,0.0,420.0
1741,36898170,0.42000000000000004,False,Zuid,52.35703,4.85177,Private room,1,1.0,1.0,4,138.0,1,1125,True,24,1,4.5,False,138.0,138.0,0.06,0.08,0.16,4.99,0.0,370.0
1742,36900570,0.5,False,IJburg - Zeeburgereiland,52.34924,5.01071,Entire home/apt,5,3.0,3.0,7,110.0,7,21,True,0,0,5.0,False,22.0,770.0,0.07,0.13,0.16,4.99,0.0,370.0
1743,36960971,1.0,True,Centrum-West,52.37782,4.88163,Private room,2,1.0,1.0,6,141.0,2,27,True,2,2,5.0,False,70.5,282.0,0.07,0.18,0.18,4.99,0.0,370.0
1744,36967525,0.6100000000000001,False,Centrum-West,52.36823,4.88483,Entire home/apt,3,1.0,2.0,12,260.0,3,1125,True,0,0,4.86,False,86.67,780.0,0.09,0.29,0.24,4.99,0.0,660.0
1745,36972460,0.67,False,De Baarsjes - Oud-West,52.36301,4.86222,Entire home/apt,4,2.0,2.0,6,160.0,3,7,True,0,0,4.8,False,40.0,480.0,0.05,0.18,0.19,4.99,0.0,420.0
1746,36997955,1.0,False,Oud-Noord,52.4005,4.91412,Entire home/apt,2,1.0,1.0,3,163.0,5,1125,True,0,0,4.75,False,81.5,815.0,0.09,0.16,0.21,4.99,0.0,420.0
1747,37011867,0.7200000000000001,False,Zuid,52.35254,4.84841,Entire home/apt,4,3.0,2.0,8,275.0,4,60,True,0,2,5.0,False,68.75,1100.0,0.09,0.19,0.28,4.99,0.0,370.0
1748,37014677,1.0,True,Noord-West,52.411499,4.916014,Private room,2,1.0,1.0,7,73.0,3,1125,True,6,5,4.63,True,36.5,219.0,0.06,0.1,0.16,2.99,0.0,370.0
1749,37048856,0.33,False,Oud-Oost,52.3634,4.9257,Entire home/apt,2,1.0,1.0,6,150.0,3,1125,True,0,0,5.0,True,75.0,450.0,0.07,0.21,0.21,4.99,0.0,370.0
1750,37085081,0.0,False,Centrum-West,52.3762,4.8861,Entire home/apt,4,2.0,3.0,14,275.0,4,28,True,0,0,5.0,False,68.75,1100.0,0.08,0.13,0.38,4.99,0.0,370.0
1751,37117584,1.0,False,De Baarsjes - Oud-West,52.36906,4.8605,Entire home/apt,4,3.0,3.0,10,180.0,3,5,True,0,0,4.8,False,45.0,540.0,0.08,0.15,0.17,4.99,0.0,420.0
1752,37137406,0.5,False,Buitenveldert - Zuidas,52.32671,4.87446,Entire home/apt,2,1.0,1.0,3,60.0,3,30,True,0,1,4.39,False,30.0,180.0,0.06,0.12,0.17,2.99,0.0,420.0
1753,37164265,0.9,True,Bos en Lommer,52.38422,4.84844,Entire home/apt,4,2.0,2.0,8,286.0,3,1125,True,11,0,4.89,False,71.5,858.0,0.06,0.19,0.28,4.99,0.0,370.0
1754,37231449,0.13,False,Centrum-West,52.37498,4.8765,Entire home/apt,2,1.0,1.0,2,140.0,3,1125,True,2,1,5.0,False,70.0,420.0,0.07,0.14,0.21,4.99,0.0,370.0
1755,37318497,0.55,False,Centrum-Oost,52.37004,4.92617,Entire home/apt,2,1.0,1.0,5,150.0,2,1125,True,0,0,4.89,False,75.0,300.0,0.08,0.11,0.27,4.99,0.0,370.0
1756,37324008,0.8,False,Westerpark,52.39368,4.87906,Entire home/apt,2,1.0,1.0,7,125.0,5,1125,True,0,0,5.0,False,62.5,625.0,0.06,0.14,0.16,4.99,0.0,370.0
1757,37326878,0.12,False,Centrum-West,52.38072,4.88533,Entire home/apt,4,2.0,2.0,19,400.0,3,14,True,15,3,4.529999999999999,True,100.0,1200.0,0.12,0.27,0.21,10.99,0.0,660.0
1758,37344101,1.0,True,De Baarsjes - Oud-West,52.37173,4.87239,Hotel room,2,1.0,1.0,6,127.0,2,28,True,0,1,4.81,False,63.5,254.0,0.07,0.12,0.17,4.99,0.0,420.0
1759,37378443,1.0,False,Westerpark,52.38308,4.87543,Entire home/apt,4,2.0,2.0,8,240.0,5,1125,True,0,0,4.71,True,60.0,1200.0,0.07,0.2,0.22,4.99,0.0,370.0
1760,37386447,1.0,False,De Baarsjes - Oud-West,52.37092,4.85316,Private room,1,1.0,1.0,1,78.0,3,1125,True,14,2,4.5,True,78.0,234.0,0.05,0.11,0.16,4.99,0.0,370.0
1761,37412883,0.25,False,Oostelijk Havengebied - Indische Buurt,52.36168,4.94256,Entire home/apt,2,1.0,1.0,4,88.0,5,34,True,0,0,0.0,False,44.0,440.0,0.07,0.15,0.15,4.99,0.0,370.0
1762,37493556,1.0,True,De Baarsjes - Oud-West,52.37182,4.87157,Hotel room,2,1.0,1.0,14,143.0,2,28,True,3,2,4.72,False,71.5,286.0,0.07,0.19,0.19,4.99,0.0,370.0
1763,37507709,1.0,False,Oostelijk Havengebied - Indische Buurt,52.35863,4.93991,Entire home/apt,3,1.0,1.0,7,129.0,3,6,True,0,0,5.0,False,43.0,387.0,0.06,0.16,0.17,4.99,0.0,370.0
1764,37510618,1.0,False,Oud-Oost,52.36567,4.93111,Entire home/apt,2,1.0,1.0,1,140.0,14,1125,True,3,1,4.89,True,70.0,1960.0,0.07,0.14,0.15,4.99,0.0,420.0
1765,37517388,1.1102230246251565e-16,False,Centrum-Oost,52.35951,4.89508,Entire home/apt,4,2.0,2.0,9,133.0,5,16,True,0,0,4.89,False,33.25,665.0,0.07,0.23,0.16,4.99,0.0,420.0
1766,37528056,0.67,False,Bos en Lommer,52.38527,4.85722,Entire home/apt,2,1.0,1.0,5,150.0,4,1125,True,0,0,5.0,False,75.0,600.0,0.08,0.18,0.22,4.99,0.0,370.0
1767,37554677,0.7899999999999999,False,Centrum-West,52.37446,4.88242,Shared room,2,1.0,1.0,11,326.0,7,1125,True,19,0,5.0,False,163.0,2282.0,0.1,0.3,0.22,4.99,0.0,370.0
1768,37585995,0.8,False,Noord-West,52.41953,4.89847,Entire home/apt,4,2.0,3.0,2,130.0,3,1125,True,0,0,4.6,False,32.5,390.0,0.05,0.11,0.18,4.99,0.0,370.0
1769,37591658,1.0,False,Oud-Oost,52.35345,4.91254,Entire home/apt,4,2.0,2.0,7,150.0,3,1125,True,0,0,5.0,False,37.5,450.0,0.07,0.24,0.22,4.99,0.0,370.0
1770,37614789,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36069,4.9412,Entire home/apt,2,1.0,1.0,8,110.0,6,30,True,0,0,5.0,False,55.0,660.0,0.07,0.2,0.19,4.99,0.0,420.0
1771,37762974,0.95,False,Oud-Noord,52.39017,4.93538,Entire home/apt,4,2.0,3.0,8,171.0,2,1125,True,0,0,5.0,False,42.75,342.0,0.07,0.15,0.2,4.99,0.0,370.0
1772,37804394,1.0,False,Oostelijk Havengebied - Indische Buurt,52.366253,4.934817,Private room,2,1.0,1.0,2,101.0,1,1125,True,1,6,4.63,True,50.5,101.0,0.05,0.15,0.18,4.99,0.0,370.0
1773,37806154,0.76,False,Geuzenveld - Slotermeer,52.37115,4.81976,Entire home/apt,4,3.0,1.0,13,200.0,6,14,True,0,0,5.0,False,50.0,1200.0,0.11,0.17,0.26,4.99,0.0,370.0
1774,37869132,0.46,False,Watergraafsmeer,52.35405,4.92789,Entire home/apt,4,2.0,2.0,8,185.0,3,13,True,0,0,5.0,False,46.25,555.0,0.08,0.15,0.17,4.99,0.0,420.0
1775,37937149,0.33,False,Oud-Oost,52.35281,4.9221,Entire home/apt,4,2.0,2.0,5,160.0,5,1125,True,0,0,5.0,False,40.0,800.0,0.08,0.11,0.19,4.99,0.0,370.0
1776,37959744,0.32999999999999996,False,De Pijp - Rivierenbuurt,52.35677,4.89835,Entire home/apt,2,2.0,2.0,11,165.0,21,90,True,4,0,5.0,False,82.5,3465.0,0.08,0.13,0.23,4.99,0.0,370.0
1777,37964946,1.0,False,De Aker - Nieuw Sloten,52.34216,4.80948,Entire home/apt,4,2.0,2.0,9,150.0,3,1125,True,7,0,5.0,True,37.5,450.0,0.07,0.21,0.17,4.99,0.0,370.0
1778,37995064,0.42,False,Zuid,52.34365,4.86553,Entire home/apt,6,3.0,4.0,10,300.0,12,21,True,0,0,5.0,False,50.0,3600.0,0.08,0.21,0.22,4.99,0.0,370.0
1779,38033435,0.49,False,De Pijp - Rivierenbuurt,52.35135,4.88814,Entire home/apt,4,2.0,2.0,12,287.0,2,1125,True,0,0,5.0,False,71.75,574.0,0.11,0.19,0.23,4.99,0.0,420.0
1780,38082061,1.0,True,Watergraafsmeer,52.35373,4.92876,Private room,4,2.0,2.0,13,213.0,3,30,True,2,3,4.75,True,53.25,639.0,0.02,0.17,0.22,4.99,0.0,370.0
1781,38141656,0.0,False,De Pijp - Rivierenbuurt,52.34174,4.9029,Entire home/apt,2,1.0,1.0,2,100.0,3,1125,True,0,0,5.0,False,50.0,300.0,0.05,0.12,0.17,4.99,0.0,370.0
1782,38169856,0.99,False,Oud-Oost,52.35428,4.9144,Hotel room,1,1.0,1.0,6,108.0,1,1125,True,0,0,4.0,True,108.0,108.0,0.07,0.19,0.17,4.99,0.0,370.0
1783,38214492,0.3,False,Centrum-Oost,52.36405,4.91669,Entire home/apt,2,1.0,1.0,2,82.0,3,1125,True,1,2,5.0,False,41.0,246.0,0.05,0.12,0.17,4.99,0.0,370.0
1784,38260444,0.8,False,De Pijp - Rivierenbuurt,52.34164,4.90518,Entire home/apt,2,1.0,1.0,5,120.0,5,1125,True,0,0,5.0,False,60.0,600.0,0.06,0.19,0.15,4.99,0.0,370.0
1785,38277051,0.29,False,De Baarsjes - Oud-West,52.3625,4.86637,Entire home/apt,2,1.0,1.0,5,150.0,12,1125,True,1,1,5.0,False,75.0,1800.0,0.07,0.22,0.17,4.99,0.0,420.0
1786,38339642,0.79,False,Oud-Noord,52.39857,4.90464,Private room,2,1.0,1.0,1,101.0,2,5,True,1,4,4.96,False,50.5,202.0,0.06,0.15,0.17,4.99,0.0,420.0
1787,38339700,0.16000000000000003,False,Oud-Noord,52.39425,4.90375,Entire home/apt,4,2.0,2.0,1,150.0,4,1125,True,0,1,5.0,False,37.5,600.0,0.09,0.13,0.18,4.99,0.0,370.0
1788,38377537,0.92,False,Oud-Oost,52.35981,4.91363,Entire home/apt,2,1.0,1.0,3,160.0,3,1125,True,0,1,5.0,False,80.0,480.0,0.09,0.2,0.21,4.99,0.0,370.0
1789,38422857,0.6300000000000001,False,Centrum-Oost,52.3655,4.90049,Private room,2,1.0,1.0,9,135.0,5,10,True,3,3,4.9,False,67.5,675.0,0.08,0.15,0.19,4.99,0.0,370.0
1790,38425685,0.99,False,Westerpark,52.38954,4.88641,Private room,2,1.0,1.0,11,233.0,2,1125,True,15,4,4.63,True,116.5,466.0,0.08,0.11,0.29,4.99,0.0,370.0
1791,38484240,0.3,False,De Baarsjes - Oud-West,52.36781,4.87568,Entire home/apt,4,2.0,2.0,7,250.0,5,1125,True,2,0,5.0,False,62.5,1250.0,0.1,0.22,0.23,4.99,0.0,370.0
1792,38485099,0.0,False,De Baarsjes - Oud-West,52.36276,4.86884,Entire home/apt,4,2.0,2.0,8,250.0,5,100,True,0,0,5.0,False,62.5,1250.0,0.09,0.13,0.18,4.99,0.0,420.0
1793,38535377,1.0,False,Westerpark,52.37588,4.87141,Entire home/apt,2,1.0,1.0,6,150.0,3,1125,True,0,0,4.83,True,75.0,450.0,0.07,0.19,0.16,4.99,0.0,420.0
1794,38547079,0.33,False,Noord-West,52.41365,4.88834,Entire home/apt,4,2.0,2.0,4,162.0,3,1125,True,0,0,4.86,False,40.5,486.0,0.09,0.18,0.21,4.99,0.0,370.0
1795,38576040,0.47000000000000003,False,Buitenveldert - Zuidas,52.32394,4.86209,Entire home/apt,4,3.0,3.0,14,350.0,3,1125,True,0,0,5.0,False,87.5,1050.0,0.12,0.2,0.25,4.99,0.0,370.0
1796,38612673,0.6799999999999999,False,De Pijp - Rivierenbuurt,52.34568,4.89223,Entire home/apt,4,2.0,2.0,11,325.0,3,14,True,0,1,5.0,False,81.25,975.0,0.09,0.25,0.24,4.99,0.0,370.0
1797,38631602,1.0,True,Osdorp,52.35538,4.79624,Private room,2,1.0,1.0,5,56.0,5,1125,True,0,0,4.17,False,28.0,280.0,0.04,0.12,0.16,2.99,0.0,370.0
1798,38632941,1.0,True,Osdorp,52.35353,4.79452,Private room,2,1.0,1.0,3,36.0,3,1125,True,0,0,4.14,True,18.0,108.0,0.08,0.1,0.13,0.99,0.0,370.0
1799,38634976,0.81,True,Centrum-Oost,52.37167,4.90634,Entire home/apt,2,1.0,1.0,5,200.0,3,14,True,0,1,5.0,True,100.0,600.0,0.07,0.13,0.22,4.99,0.0,420.0
1800,38726173,0.99,True,Centrum-Oost,52.37587,4.91853,Private room,3,1.0,2.0,3,138.0,3,1125,True,2,1,4.88,True,46.0,414.0,0.06,0.16,0.17,4.99,0.0,420.0
1801,38754676,1.0,False,Oostelijk Havengebied - Indische Buurt,52.366222,4.934885,Private room,2,1.0,1.0,9,106.0,1,1125,True,3,1,4.51,True,53.0,106.0,0.06,0.13,0.19,4.99,0.0,370.0
1802,38754914,0.98,False,Oostelijk Havengebied - Indische Buurt,52.366253,4.934817,Private room,2,1.0,1.0,3,106.0,1,1125,True,13,2,4.54,True,53.0,106.0,0.06,0.14,0.18,4.99,0.0,370.0
1803,38819542,1.0,False,De Baarsjes - Oud-West,52.3698,4.86241,Entire home/apt,4,2.0,2.0,5,140.0,4,14,True,3,0,5.0,False,35.0,560.0,0.08,0.15,0.16,4.99,0.0,370.0
1804,38869887,0.99,True,Centrum-Oost,52.36659,4.89972,Entire home/apt,3,1.0,2.0,8,220.0,7,28,True,5,2,5.0,False,73.33,1540.0,0.06,0.12,0.24,4.99,0.0,370.0
1805,38894386,0.42000000000000004,False,De Pijp - Rivierenbuurt,52.35172,4.90407,Entire home/apt,2,1.0,1.0,4,162.0,1,1125,True,0,0,4.4,False,81.0,162.0,0.07,0.19,0.26,4.99,0.0,420.0
1806,38903493,0.98,False,Zuid,52.35159,4.85466,Entire home/apt,2,1.0,1.0,9,175.0,1000,1002,True,18,2,5.0,False,87.5,175000.0,0.08,0.13,0.23,4.99,0.0,420.0
1807,38932703,1.0,False,De Baarsjes - Oud-West,52.3618,4.85029,Entire home/apt,4,1.0,2.0,12,180.0,3,6,True,0,0,4.74,True,45.0,540.0,0.08,0.14,0.21,4.99,0.0,370.0
1808,39026851,1.0,False,De Baarsjes - Oud-West,52.36541,4.87651,Entire home/apt,2,1.0,1.0,13,266.0,4,30,True,0,1,5.0,False,133.0,1064.0,0.1,0.23,0.2,4.99,0.0,370.0
1809,39028077,0.96,False,Oud-Oost,52.35794,4.90766,Private room,2,1.0,1.0,6,124.0,2,1125,True,1,6,4.59,True,62.0,248.0,0.03,0.13,0.18,4.99,0.0,370.0
1810,39040034,0.98,False,Centrum-West,52.37214,4.87594,Entire home/apt,2,1.0,1.0,4,250.0,3,15,True,0,0,5.0,False,125.0,750.0,0.05,0.28,0.28,4.99,0.0,370.0
1811,39040826,0.7499999999999999,True,Centrum-West,52.370029,4.877655,Private room,2,1.0,1.0,9,92.0,3,31,True,2,5,4.89,False,46.0,276.0,0.07,0.12,0.16,4.99,0.0,420.0
1812,39085747,1.0,False,Geuzenveld - Slotermeer,52.38132,4.80623,Private room,4,2.0,2.0,5,49.0,30,1125,True,0,3,4.26,True,12.25,1470.0,0.11,0.09,0.17,0.99,0.0,370.0
1813,39096717,0.8300000000000001,False,De Baarsjes - Oud-West,52.36665,4.87422,Entire home/apt,2,1.0,1.0,1,152.0,3,15,True,0,0,4.87,False,76.0,456.0,0.06,0.15,0.2,4.99,0.0,370.0
1814,39143794,1.0,False,Oud-Oost,52.35602,4.90959,Entire home/apt,2,1.0,1.0,10,140.0,3,1125,True,0,0,5.0,False,70.0,420.0,0.07,0.13,0.18,4.99,0.0,370.0
1815,39173597,0.89,False,Oud-Oost,52.35759,4.93209,Entire home/apt,5,3.0,4.0,1,165.0,3,20,True,0,0,4.86,False,33.0,495.0,0.05,0.22,0.17,4.99,0.0,370.0
